IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProveedor,IdProducto,Precio,Cantidad,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
8352,2019-09-27,2019,9,201909,2,42914,1016.34,19,835.7887500000002,1214.2312499999998,0.001,24.0,Sin errores,Sin errores,19310.46
8353,2019-09-27,2019,9,201909,3,42915,1326.75,6,1014.8524999999997,1506.2975,0.001,21.375,Sin errores,Sin errores,7960.5
8354,2019-09-27,2019,9,201909,12,42916,958.37,12,768.28875,1120.57125,0.001,15.625,Sin errores,Sin errores,11500.44
8355,2019-09-27,2019,9,201909,7,42919,421.74,8,351.3975,539.5725,0.001,17.0,Sin errores,Sin errores,3373.92
8356,2019-09-27,2019,9,201909,4,42920,557.58,14,435.7749999999999,663.2650000000001,0.001,17.5,Sin errores,Sin errores,7806.120000000001
8357,2019-09-27,2019,9,201909,2,42921,547.42,6,439.0825,595.4575,0.001,17.5,Sin errores,Sin errores,3284.5199999999995
8358,2019-09-27,2019,9,201909,10,42922,479.92,7,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,3359.44
8359,2019-09-27,2019,9,201909,12,42923,499.14,13,429.14374999999995,626.4762499999999,0.001,17.625,Sin errores,Sin errores,6488.82
8360,2019-09-27,2019,9,201909,3,42933,856.21,3,670.4137500000002,1019.7262499999997,0.001,19.0,Sin errores,Sin errores,2568.63
8361,2019-09-27,2019,9,201909,12,42934,1178.59,3,903.6087500000002,1564.4412499999999,0.001,21.625,Sin errores,Sin errores,3535.7699999999995
8362,2019-09-27,2019,9,201909,9,42937,164976.0,7,1251.5150000000003,2143.865,0.125,15.875,Outlier,Sin errores,1154832.0
8363,2019-09-27,2019,9,201909,6,42939,2060.11,3,1681.4812499999998,2411.6887500000003,0.001,14.5,Sin errores,Sin errores,6180.33
8364,2019-09-27,2019,9,201909,1,42940,1332.35,13,1228.29,1765.83,0.001,20.0,Sin errores,Sin errores,17320.55
8365,2019-09-27,2019,9,201909,14,42942,1701.39,12,1646.94,2201.52,0.001,15.0,Sin errores,Sin errores,20416.68
8366,2019-09-27,2019,9,201909,12,42943,,8,1268.8999999999996,1716.4400000000005,0.001,18.5,Valor Nulo,Sin errores,
8367,2019-09-27,2019,9,201909,12,42944,2237.08,7,2070.0874999999996,3075.7925000000005,0.001,19.25,Sin errores,Sin errores,15659.56
8368,2019-09-27,2019,9,201909,11,42945,2426.31,4,1628.1725,2698.4975000000004,0.001,16.5,Sin errores,Sin errores,9705.24
8369,2019-09-27,2019,9,201909,2,42946,1482.19,4,1254.7575000000002,1836.5924999999997,0.001,17.25,Sin errores,Sin errores,5928.76
8370,2019-09-27,2019,9,201909,6,42951,2311.03,1,1631.9224999999994,2571.6575000000003,0.001,12.75,Sin errores,Sin errores,2311.03
8371,2019-09-27,2019,9,201909,7,42953,2679.01,2,2173.4037499999995,2935.99625,0.001,19.0,Sin errores,Sin errores,5358.02
8372,2019-09-27,2019,9,201909,14,42958,2631.46,21,2024.5400000000006,3243.5599999999995,0.001,21.0,Sin errores,Sin errores,55260.66
8373,2019-09-27,2019,9,201909,1,42959,3156.92,10,2525.2925000000005,3439.857499999999,0.5,15.5,Sin errores,Sin errores,31569.2
8374,2019-09-27,2019,9,201909,8,42962,1585.48,5,1308.9537500000001,1860.13625,0.001,19.0,Sin errores,Sin errores,7927.4
8375,2019-09-27,2019,9,201909,9,42963,1449.01,5,1284.13625,1986.44375,0.001,20.0,Sin errores,Sin errores,7245.05
8376,2019-09-27,2019,9,201909,5,42965,1644.67,1,1252.1412499999997,1958.5587500000001,0.001,20.5,Sin errores,Sin errores,1644.67
8377,2019-09-27,2019,9,201909,3,42966,2286.88,41,1935.195,2938.005,0.001,18.5,Sin errores,Outlier,93762.08
8378,2019-09-27,2019,9,201909,12,42967,2371.23,11,1730.6912499999994,2964.6887500000007,0.001,16.875,Sin errores,Sin errores,26083.53
8379,2019-09-27,2019,9,201909,12,42971,1914.64,8,1549.0924999999997,2320.0475,0.001,20.625,Sin errores,Sin errores,15317.12
8380,2019-09-27,2019,9,201909,13,42972,1727.97,12,1485.76625,2363.5437500000007,0.001,21.375,Sin errores,Sin errores,20735.64
8381,2019-09-27,2019,9,201909,11,43028,675.15,6,568.7624999999999,770.8575,0.001,15.875,Sin errores,Sin errores,4050.8999999999996
8382,2019-09-27,2019,9,201909,1,43029,783.6,17,652.2812499999998,917.3387500000001,0.001,29.5,Sin errores,Sin errores,13321.2
8383,2019-09-27,2019,9,201909,10,43034,753.26,6,563.7774999999999,826.7124999999999,0.001,19.0,Sin errores,Sin errores,4519.5599999999995
8384,2019-09-27,2019,9,201909,11,43035,790.1,3,680.9100000000001,917.3699999999999,0.001,18.0,Sin errores,Sin errores,2370.3
8385,2019-09-27,2019,9,201909,10,43036,505.57,6,424.4225,622.2275000000001,0.001,16.5,Sin errores,Sin errores,3033.42
8386,2019-09-27,2019,9,201909,11,43038,879.26,5,644.2200000000001,982.68,0.001,19.25,Sin errores,Sin errores,4396.3
8387,2019-09-27,2019,9,201909,4,43039,599.27,3,421.3812499999999,696.69875,0.001,17.5,Sin errores,Sin errores,1797.81
8388,2019-09-27,2019,9,201909,12,43040,462.99,2,364.42999999999995,682.37,0.001,17.5,Sin errores,Sin errores,925.98
8389,2019-09-27,2019,9,201909,14,42817,,17,452.1425,718.2575000000002,0.001,23.0,Valor Nulo,Sin errores,
8390,2019-09-27,2019,9,201909,3,42818,1398.88,48,1071.85,1733.29,0.001,20.5,Sin errores,Outlier,67146.24
8391,2019-09-27,2019,9,201909,11,42822,509.68,12,460.6700000000002,672.5899999999998,0.001,14.5,Sin errores,Sin errores,6116.16
8392,2019-09-27,2019,9,201909,3,42823,648.33,8,506.2787500000002,702.2612499999998,0.001,17.5,Sin errores,Sin errores,5186.64
8393,2019-09-27,2019,9,201909,8,42825,388.54,6,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,2331.2400000000002
8394,2019-09-27,2019,9,201909,8,42826,,4,277.46500000000003,461.995,0.001,17.0,Valor Nulo,Sin errores,
8395,2019-09-27,2019,9,201909,5,42828,702.33,11,557.0362500000001,710.0137500000001,0.001,16.0,Sin errores,Sin errores,7725.63
8396,2019-09-27,2019,9,201909,7,42829,71615.0,1,472.72499999999997,784.395,0.001,12.5,Outlier,Sin errores,71615.0
8397,2019-09-27,2019,9,201909,10,42830,339.13,13,261.04,415.59999999999997,0.001,21.0,Sin errores,Sin errores,4408.69
8398,2019-09-27,2019,9,201909,7,42831,235.79,3,183.495,319.84499999999997,0.001,16.875,Sin errores,Sin errores,707.37
8399,2019-09-27,2019,9,201909,4,42848,971.47,10,877.5099999999999,1292.17,0.001,20.0,Sin errores,Sin errores,9714.7
8400,2019-09-27,2019,9,201909,10,42811,1832.66,3,1528.6837499999997,2016.4762500000002,0.001,14.25,Sin errores,Sin errores,5497.9800000000005
8401,2019-09-27,2019,9,201909,8,42813,285.33,6,216.56000000000006,319.28,0.001,15.5,Sin errores,Sin errores,1711.98
8402,2019-09-27,2019,9,201909,7,42814,245.68,6,210.03499999999997,315.005,0.001,20.375,Sin errores,Sin errores,1474.08
8403,2019-09-27,2019,9,201909,6,42815,456.86,3,325.2025,520.2175,0.001,18.25,Sin errores,Sin errores,1370.58
8404,2019-09-27,2019,9,201909,6,42902,162.18,3,136.4375,227.4425,0.001,19.5,Sin errores,Sin errores,486.54
8405,2019-09-27,2019,9,201909,12,42903,191.84,12,166.5775,223.9225,0.001,24.125,Sin errores,Sin errores,2302.08
8406,2019-09-27,2019,9,201909,4,42904,91.83,7,75.51500000000001,113.10499999999999,0.001,14.5,Sin errores,Sin errores,642.81
8407,2019-09-27,2019,9,201909,7,42866,152.15,7,113.63999999999999,167.58000000000004,0.001,17.5,Sin errores,Sin errores,1065.05
8408,2019-09-27,2019,9,201909,14,42867,,6,109.28124999999996,182.99875000000003,0.001,16.5,Valor Nulo,Sin errores,
8409,2019-09-27,2019,9,201909,4,42868,151.95,3,109.03249999999996,168.8675,0.001,16.0,Sin errores,Sin errores,455.84999999999997
8410,2019-09-27,2019,9,201909,10,42869,149.53,24,114.82,172.36,0.001,21.5,Sin errores,Outlier,3588.7200000000003
8411,2019-09-27,2019,9,201909,7,42872,390.2,1,302.96875,459.92125,0.001,15.625,Sin errores,Sin errores,390.2
8412,2019-09-27,2019,9,201909,4,42875,366.37,5,352.79875000000004,431.60124999999994,0.001,19.0,Sin errores,Sin errores,1831.85
8413,2019-09-27,2019,9,201909,6,42877,406.24,12,320.1075000000001,456.4124999999999,0.001,20.0,Sin errores,Sin errores,4874.88
8414,2019-09-27,2019,9,201909,4,42878,430.86,18,311.7674999999999,482.15250000000003,0.001,17.5,Sin errores,Outlier,7755.4800000000005
8415,2019-09-27,2019,9,201909,14,42881,381.2,20,274.23,410.94000000000005,0.001,19.5,Sin errores,Outlier,7624.0
8416,2019-09-27,2019,9,201909,4,42886,330.21,14,279.91749999999996,421.2625,0.001,23.0,Sin errores,Sin errores,4622.94
8417,2019-09-27,2019,9,201909,3,42887,387.28,7,249.1074999999999,441.6325000000001,0.001,16.375,Sin errores,Sin errores,2710.96
8418,2019-09-27,2019,9,201909,11,42888,353.74,15,267.05499999999995,408.745,0.001,17.5,Sin errores,Sin errores,5306.1
8419,2019-09-27,2019,9,201909,12,42889,323.9,10,288.00999999999993,432.61000000000007,0.001,16.625,Sin errores,Sin errores,3239.0
8420,2019-09-27,2019,9,201909,8,42892,379.07,6,260.65999999999997,434.9,0.001,21.625,Sin errores,Sin errores,2274.42
8421,2019-09-27,2019,9,201909,10,42893,362.59,11,292.24499999999995,446.5950000000001,0.001,18.0,Sin errores,Sin errores,3988.49
8422,2019-09-27,2019,9,201909,1,42898,335.21,9,296.0325,446.10749999999996,0.001,19.5,Sin errores,Sin errores,3016.89
8423,2019-09-27,2019,9,201909,11,42985,964.1,4,830.1274999999996,1282.9025000000001,0.001,14.875,Sin errores,Sin errores,3856.4
8424,2019-09-27,2019,9,201909,6,42987,364.13,9,255.88500000000005,357.52500000000003,0.001,20.0,Outlier,Sin errores,3277.17
8425,2019-09-27,2019,9,201909,13,42989,249.31,2,232.90249999999997,364.4975,0.001,20.0,Sin errores,Sin errores,498.62
8426,2019-09-27,2019,9,201909,3,42992,417.26,1,322.90999999999997,493.43000000000006,0.001,17.5,Sin errores,Sin errores,417.26
8427,2019-09-27,2019,9,201909,10,42993,336.59,18,302.96000000000004,406.28,0.001,16.5,Sin errores,Outlier,6058.62
8428,2019-09-27,2019,9,201909,9,42995,271.37,4,211.79000000000002,300.16999999999996,0.001,15.0,Sin errores,Sin errores,1085.48
8429,2019-09-27,2019,9,201909,4,42997,347.69,5,259.0524999999999,398.6875000000001,0.001,21.5,Sin errores,Sin errores,1738.45
8430,2019-09-27,2019,9,201909,11,42998,328.56,14,311.70500000000004,455.55499999999995,0.001,17.5,Sin errores,Sin errores,4599.84
8431,2019-09-27,2019,9,201909,7,42999,,6,333.24875,446.9412500000001,0.001,21.5,Valor Nulo,Sin errores,
8432,2019-09-27,2019,9,201909,9,43002,313.93,14,227.535,338.68500000000006,0.001,16.5,Sin errores,Sin errores,4395.02
8433,2019-09-27,2019,9,201909,10,43003,313.49,10,235.72000000000003,385.69000000000005,0.001,19.625,Sin errores,Sin errores,3134.9
8434,2019-09-27,2019,9,201909,1,43007,271.53,32,234.71,342.16999999999996,0.001,23.25,Sin errores,Outlier,8688.96
8435,2019-09-27,2019,9,201909,7,43008,241.98,5,242.44999999999996,328.43000000000006,0.001,18.0,Outlier,Sin errores,1209.8999999999999
8436,2019-09-27,2019,9,201909,10,43009,422.83,4,315.81,498.81,0.001,18.625,Sin errores,Sin errores,1691.32
8437,2019-09-27,2019,9,201909,13,43010,265.65,8,212.12249999999997,313.8375000000001,0.001,23.0,Sin errores,Sin errores,2125.2
8438,2019-09-27,2019,9,201909,7,43011,246.88,12,213.89750000000004,314.86249999999995,0.001,20.75,Sin errores,Sin errores,2962.56
8439,2019-09-27,2019,9,201909,12,43015,338.87,6,282.5225000000001,406.07749999999993,0.001,18.0,Sin errores,Sin errores,2033.22
8440,2019-09-27,2019,9,201909,2,43017,25160.0,9,188.13375000000002,298.94625,0.001,17.75,Outlier,Sin errores,226440.0
8441,2019-09-27,2019,9,201909,4,43018,297.66,23,238.53875000000005,368.16125,0.001,19.375,Sin errores,Outlier,6846.18
8442,2019-09-27,2019,9,201909,6,43019,295.67,8,240.80250000000007,344.40749999999997,0.001,18.5,Sin errores,Sin errores,2365.36
8443,2019-09-27,2019,9,201909,10,43021,296.3,4,241.92500000000007,366.485,0.001,16.0,Sin errores,Sin errores,1185.2
8444,2019-09-27,2019,9,201909,13,43022,322.15,7,234.85500000000005,376.905,0.001,18.25,Sin errores,Sin errores,2255.0499999999997
8445,2019-09-27,2019,9,201909,13,43024,345.29,2,310.34,425.36000000000007,0.001,21.0,Sin errores,Sin errores,690.58
8446,2019-09-27,2019,9,201909,8,43025,420.69,6,310.02250000000004,472.5775,0.001,16.5,Sin errores,Sin errores,2524.14
8447,2019-09-27,2019,9,201909,8,43027,294.48,6,245.765,428.015,0.001,14.25,Sin errores,Sin errores,1766.88
8448,2019-09-27,2019,9,201909,6,42755,702.53,3,545.1775,939.8125,0.001,20.0,Sin errores,Sin errores,2107.59
8449,2019-09-27,2019,9,201909,12,42759,1125.51,5,983.8700000000001,1524.2899999999997,0.001,20.0,Sin errores,Sin errores,5627.55
8450,2019-09-27,2019,9,201909,10,42760,1039.43,5,834.8212500000002,1415.05875,0.001,16.0,Sin errores,Sin errores,5197.150000000001
8451,2019-09-27,2019,9,201909,1,42761,984.48,3,783.75,1154.52,0.001,16.875,Sin errores,Sin errores,2953.44
8452,2019-09-27,2019,9,201909,9,42763,1580.48,10,1178.8374999999996,1732.5625000000005,0.001,25.75,Sin errores,Sin errores,15804.8
8453,2019-09-27,2019,9,201909,9,42764,951.59,21,799.5925000000002,1162.5475,0.001,21.5,Sin errores,Sin errores,19983.39
8454,2019-09-27,2019,9,201909,7,42765,1532.62,23,1096.495,1592.245,0.001,15.0,Sin errores,Outlier,35250.259999999995
8455,2019-09-27,2019,9,201909,14,42767,2480.78,1,1943.1999999999996,2962.3,0.001,21.0,Sin errores,Sin errores,2480.78
8456,2019-09-27,2019,9,201909,4,42770,2838.14,5,1969.1649999999995,2965.315,0.001,14.0,Sin errores,Sin errores,14190.699999999999
8457,2019-09-27,2019,9,201909,12,42773,6113.91,10,4737.5075,7442.7425,0.001,21.25,Sin errores,Sin errores,61139.1
8458,2019-09-27,2019,9,201909,13,42775,2224.49,4,1666.74375,2748.29625,0.001,15.0,Sin errores,Sin errores,8897.96
8459,2019-09-27,2019,9,201909,5,42777,1894.63,18,1647.395,2018.8850000000002,0.001,19.25,Sin errores,Sin errores,34103.340000000004
8460,2019-09-27,2019,9,201909,6,42779,6988.78,27,5719.863749999999,8281.91625,0.001,23.5,Sin errores,Outlier,188697.06
8461,2019-09-27,2019,9,201909,14,42780,2868.31,8,2135.21,3667.0699999999997,0.001,15.0,Sin errores,Sin errores,22946.48
8462,2019-09-27,2019,9,201909,9,42783,1488.18,5,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,7440.900000000001
8463,2019-09-27,2019,9,201909,7,42785,1158.07,21,846.25625,1279.97375,0.001,19.0,Sin errores,Outlier,24319.469999999998
8464,2019-09-27,2019,9,201909,12,42786,487.21,4,462.35499999999996,634.4649999999999,0.001,16.0,Sin errores,Sin errores,1948.84
8465,2019-09-27,2019,9,201909,7,42787,830.25,8,679.5150000000001,1198.575,0.001,18.5,Sin errores,Sin errores,6642.0
8466,2019-09-27,2019,9,201909,12,42789,147.76,2,119.32499999999996,187.51500000000001,0.001,18.0,Sin errores,Sin errores,295.52
8467,2019-09-27,2019,9,201909,9,42790,467.44,12,472.7700000000002,626.9099999999999,0.001,17.0,Outlier,Sin errores,5609.28
8468,2019-09-27,2019,9,201909,4,42791,184.63,3,137.23,220.45000000000002,0.001,14.5,Sin errores,Sin errores,553.89
8469,2019-09-27,2019,9,201909,1,42793,564.09,13,469.90749999999997,729.3924999999999,0.001,20.0,Sin errores,Sin errores,7333.17
8470,2019-09-27,2019,9,201909,1,42794,201.0,15,182.51999999999998,245.58000000000004,0.001,17.0,Sin errores,Sin errores,3015.0
8471,2019-09-27,2019,9,201909,3,42795,429.27,6,312.14,438.91999999999996,0.001,19.0,Sin errores,Sin errores,2575.62
8472,2019-09-27,2019,9,201909,6,42797,3150.29,4,2648.6087500000003,4123.82125,0.001,22.5,Sin errores,Sin errores,12601.16
8473,2019-09-27,2019,9,201909,12,42798,1049.12,3,899.1949999999996,1218.005,0.001,21.5,Sin errores,Sin errores,3147.3599999999997
8474,2019-09-27,2019,9,201909,7,42799,1191.51,7,843.6300000000001,1344.9299999999998,0.001,15.0,Sin errores,Sin errores,8340.57
8475,2019-09-27,2019,9,201909,3,42801,183588.0,16,1537.8575,2434.6025,0.001,20.875,Outlier,Sin errores,2937408.0
8476,2019-09-27,2019,9,201909,9,42851,90.05,8,72.43249999999999,115.8275,0.001,14.625,Sin errores,Sin errores,720.4
8477,2019-09-27,2019,9,201909,5,42927,63.66,7,52.355000000000004,72.96499999999999,0.001,20.125,Sin errores,Sin errores,445.62
8478,2019-09-27,2019,9,201909,10,42930,95.94,7,79.38125000000002,144.30874999999997,0.001,20.75,Sin errores,Sin errores,671.5799999999999
8479,2019-09-27,2019,9,201909,11,42931,230.71,6,163.54500000000002,284.115,0.001,18.75,Sin errores,Sin errores,1384.26
8480,2019-09-27,2019,9,201909,5,42852,115.56,6,93.135,129.22500000000002,0.001,12.75,Sin errores,Sin errores,693.36
8481,2019-09-27,2019,9,201909,5,42853,577.07,7,397.90125,597.58875,0.001,14.5,Sin errores,Sin errores,4039.4900000000002
8482,2019-09-27,2019,9,201909,11,42854,864.45,6,646.2149999999999,988.4850000000001,0.001,18.625,Sin errores,Sin errores,5186.700000000001
8483,2019-09-27,2019,9,201909,10,42870,140.82,8,97.10499999999999,148.79500000000002,0.001,19.25,Sin errores,Sin errores,1126.56
8484,2019-09-27,2019,9,201909,4,42899,150.92,6,108.26375000000002,175.81624999999997,0.001,16.625,Sin errores,Sin errores,905.52
8485,2019-09-27,2019,9,201909,3,42901,138.93,7,103.19250000000001,169.3275,0.001,21.5,Sin errores,Sin errores,972.51
8486,2019-09-27,2019,9,201909,6,42928,77.62,4,67.61000000000001,103.03999999999996,0.001,16.0,Sin errores,Sin errores,310.48
8487,2019-09-27,2019,9,201909,11,42974,158.95,2,110.17000000000003,180.07,0.001,14.125,Sin errores,Sin errores,317.9
8488,2019-09-27,2019,9,201909,14,42975,168.43,9,124.29249999999999,180.37749999999997,0.001,23.25,Sin errores,Sin errores,1515.8700000000001
8489,2019-09-27,2019,9,201909,11,42978,69.01,4,61.27375,96.09625,0.001,13.25,Sin errores,Sin errores,276.04
8490,2019-09-27,2019,9,201909,10,42981,38.48,13,27.477499999999996,44.922500000000014,0.001,16.5,Sin errores,Sin errores,500.23999999999995
8491,2019-09-27,2019,9,201909,1,42982,9.96,4,7.827500000000001,10.572499999999998,0.001,19.5,Sin errores,Sin errores,39.84
8492,2019-10-25,2019,10,201910,7,42832,,6,423.275,697.745,0.001,20.125,Valor Nulo,Sin errores,
8493,2019-10-25,2019,10,201910,10,42834,494.74,9,463.36250000000007,690.3575,0.001,18.5,Sin errores,Sin errores,4452.66
8494,2019-10-25,2019,10,201910,11,42839,234.5,4,195.905,310.08500000000004,0.001,22.0,Sin errores,Sin errores,938.0
8495,2019-10-25,2019,10,201910,6,42842,276.55,7,198.64750000000004,316.9525,0.001,17.5,Sin errores,Sin errores,1935.8500000000001
8496,2019-10-25,2019,10,201910,2,42843,477.23,2,412.9825000000001,564.7674999999999,0.001,20.375,Sin errores,Sin errores,954.46
8497,2019-10-25,2019,10,201910,13,42844,1206.02,18,972.2962499999995,1492.2337500000003,0.001,14.5,Sin errores,Outlier,21708.36
8498,2019-10-25,2019,10,201910,10,42845,544.21,5,452.8150000000001,701.665,0.001,23.5,Sin errores,Sin errores,2721.05
8499,2019-10-25,2019,10,201910,13,42846,1987.02,11,1577.8962499999998,2456.5737500000005,0.001,21.875,Sin errores,Sin errores,21857.22
8500,2019-10-25,2019,10,201910,6,42847,2261.7,7,1497.8,2453.3599999999997,0.001,20.0,Sin errores,Sin errores,15831.899999999998
8501,2019-10-25,2019,10,201910,6,42855,808.43,4,680.04,932.46,0.001,15.0,Sin errores,Sin errores,3233.72
8502,2019-10-25,2019,10,201910,13,42857,423.7,7,285.095,452.885,0.001,16.25,Sin errores,Sin errores,2965.9
8503,2019-10-25,2019,10,201910,5,42859,379.71,1,364.81500000000005,484.66499999999996,0.001,16.125,Sin errores,Sin errores,379.71
8504,2019-10-25,2019,10,201910,2,42861,374.65,3,336.525,426.495,0.001,19.0,Sin errores,Sin errores,1123.9499999999998
8505,2019-10-25,2019,10,201910,12,42862,354.39,4,273.9787500000001,422.98124999999993,0.001,13.25,Sin errores,Sin errores,1417.56
8506,2019-10-25,2019,10,201910,5,42983,251.48,19,190.265,312.755,0.001,16.0,Sin errores,Outlier,4778.12
8507,2019-10-25,2019,10,201910,11,42984,19156.0,7,132.98249999999996,233.6775,0.001,12.5,Outlier,Sin errores,134092.0
8508,2019-10-25,2019,10,201910,7,42910,930.31,27,909.8350000000004,1321.3449999999998,0.001,21.375,Sin errores,Outlier,25118.37
8509,2019-10-25,2019,10,201910,9,42911,1257.25,14,942.745,1556.8450000000003,0.001,20.5,Sin errores,Sin errores,17601.5
8510,2019-10-25,2019,10,201910,6,42912,1154.94,2,959.2712499999998,1427.7887500000002,0.001,19.25,Sin errores,Sin errores,2309.88
8511,2019-10-25,2019,10,201910,9,42913,931.95,3,783.6737499999999,1137.06625,0.001,19.625,Sin errores,Sin errores,2795.8500000000004
8512,2019-10-25,2019,10,201910,5,42914,1024.9,4,835.7887500000002,1214.2312499999998,0.001,24.0,Sin errores,Sin errores,4099.6
8513,2019-10-25,2019,10,201910,11,42915,1274.83,14,1014.8524999999997,1506.2975,0.001,21.375,Sin errores,Sin errores,17847.62
8514,2019-10-25,2019,10,201910,11,42916,1082.07,4,768.28875,1120.57125,0.001,15.625,Sin errores,Sin errores,4328.28
8515,2019-10-25,2019,10,201910,2,42921,,38,439.0825,595.4575,0.001,17.5,Valor Nulo,Outlier,
8516,2019-10-25,2019,10,201910,9,42923,497.6,30,429.14374999999995,626.4762499999999,0.001,17.625,Sin errores,Outlier,14928.0
8517,2019-10-25,2019,10,201910,7,42925,225.0,6,1.6875,2.5725,0.001,19.5,Outlier,Sin errores,1350.0
8518,2019-10-25,2019,10,201910,5,42935,1682.57,16,1338.2200000000003,2173.6,0.001,18.875,Sin errores,Sin errores,26921.12
8519,2019-10-25,2019,10,201910,9,42936,,3,1807.9762500000002,3093.0037499999994,0.001,19.875,Valor Nulo,Sin errores,
8520,2019-10-25,2019,10,201910,12,42938,2137.8,23,1543.8624999999997,2297.2375,0.001,18.0,Sin errores,Outlier,49169.4
8521,2019-10-25,2019,10,201910,6,42939,2241.89,2,1681.4812499999998,2411.6887500000003,0.001,14.5,Sin errores,Sin errores,4483.78
8522,2019-10-25,2019,10,201910,5,42941,2321.37,12,1723.2099999999996,2432.77,0.001,16.0,Sin errores,Sin errores,27856.44
8523,2019-10-25,2019,10,201910,6,42942,2039.78,5,1646.94,2201.52,0.001,15.0,Sin errores,Sin errores,10198.9
8524,2019-10-25,2019,10,201910,13,42943,1455.36,9,1268.8999999999996,1716.4400000000005,0.001,18.5,Sin errores,Sin errores,13098.24
8525,2019-10-25,2019,10,201910,12,42944,2688.71,5,2070.0874999999996,3075.7925000000005,0.001,19.25,Sin errores,Sin errores,13443.55
8526,2019-10-25,2019,10,201910,5,42945,1965.24,12,1628.1725,2698.4975000000004,0.001,16.5,Sin errores,Sin errores,23582.88
8527,2019-10-25,2019,10,201910,9,42951,2078.58,3,1631.9224999999994,2571.6575000000003,0.001,12.75,Sin errores,Sin errores,6235.74
8528,2019-10-25,2019,10,201910,4,42955,1692.76,20,1409.65,1940.65,0.001,17.5,Sin errores,Outlier,33855.2
8529,2019-10-25,2019,10,201910,12,42957,2212.26,16,1509.4574999999995,2361.1425000000004,0.001,18.5,Sin errores,Sin errores,35396.16
8530,2019-10-25,2019,10,201910,2,42959,3062.28,11,2525.2925000000005,3439.857499999999,0.5,15.5,Sin errores,Sin errores,33685.08
8531,2019-10-25,2019,10,201910,6,42960,3067.05,5,2338.1125,3624.5874999999996,0.001,17.125,Sin errores,Sin errores,15335.25
8532,2019-10-25,2019,10,201910,10,42961,2051.91,6,1679.6049999999998,2363.425,0.001,17.75,Sin errores,Sin errores,12311.46
8533,2019-10-25,2019,10,201910,11,42962,1749.75,8,1308.9537500000001,1860.13625,0.001,19.0,Sin errores,Sin errores,13998.0
8534,2019-10-25,2019,10,201910,12,42963,1740.67,5,1284.13625,1986.44375,0.001,20.0,Sin errores,Sin errores,8703.35
8535,2019-10-25,2019,10,201910,11,42964,1834.89,13,1591.7599999999998,2466.2900000000004,0.001,21.875,Sin errores,Sin errores,23853.57
8536,2019-10-25,2019,10,201910,5,42971,1721.34,9,1549.0924999999997,2320.0475,0.001,20.625,Sin errores,Sin errores,15492.06
8537,2019-10-25,2019,10,201910,13,43028,673.02,3,568.7624999999999,770.8575,0.001,15.875,Sin errores,Sin errores,2019.06
8538,2019-10-25,2019,10,201910,9,43031,869.24,15,665.9012499999999,1018.8887500000001,0.001,22.25,Sin errores,Sin errores,13038.6
8539,2019-10-25,2019,10,201910,4,43032,663.87,2,525.87,876.93,0.001,16.375,Sin errores,Sin errores,1327.74
8540,2019-10-25,2019,10,201910,4,43033,736.34,1,600.6937499999999,973.4662500000002,0.001,16.0,Sin errores,Sin errores,736.34
8541,2019-10-25,2019,10,201910,11,43034,631.26,18,563.7774999999999,826.7124999999999,0.001,19.0,Sin errores,Sin errores,11362.68
8542,2019-10-25,2019,10,201910,1,43037,773.05,6,653.03875,959.7512499999999,0.001,20.5,Sin errores,Sin errores,4638.299999999999
8543,2019-10-25,2019,10,201910,13,43039,502.3,8,421.3812499999999,696.69875,0.001,17.5,Sin errores,Sin errores,4018.4
8544,2019-10-25,2019,10,201910,3,43040,,2,364.42999999999995,682.37,0.001,17.5,Valor Nulo,Sin errores,
8545,2019-10-25,2019,10,201910,11,43041,595.45,19,378.72375000000005,690.11625,0.001,22.0,Sin errores,Sin errores,11313.550000000001
8546,2019-10-25,2019,10,201910,12,43042,859.05,7,640.8612499999998,930.9087500000002,0.001,17.875,Sin errores,Sin errores,6013.349999999999
8547,2019-10-25,2019,10,201910,6,42817,542.88,16,452.1425,718.2575000000002,0.001,23.0,Sin errores,Sin errores,8686.08
8548,2019-10-25,2019,10,201910,12,42819,620.88,26,437.86250000000007,769.1374999999999,0.001,20.25,Sin errores,Outlier,16142.88
8549,2019-10-25,2019,10,201910,5,42820,457.82,10,364.115,550.895,0.001,15.25,Sin errores,Sin errores,4578.2
8550,2019-10-25,2019,10,201910,10,42824,367.08,4,292.46500000000003,497.18499999999995,0.001,22.0,Sin errores,Sin errores,1468.32
8551,2019-10-25,2019,10,201910,6,42825,377.79,8,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,3022.32
8552,2019-10-25,2019,10,201910,3,42827,403.38,3,283.3924999999999,429.86750000000006,2.0,14.0,Sin errores,Sin errores,1210.1399999999999
8553,2019-10-25,2019,10,201910,3,42828,703.04,3,557.0362500000001,710.0137500000001,0.001,16.0,Sin errores,Sin errores,2109.12
8554,2019-10-25,2019,10,201910,13,42831,225.54,6,183.495,319.84499999999997,0.001,16.875,Sin errores,Sin errores,1353.24
